Image,Label,Size,Format
Data/Man/face_1306.jpg,0,"(248, 317)",jpg
Data/Man/face_1307.jpg,0,"(169, 210)",jpg
Data/Man/face_1308.jpg,0,"(218, 261)",jpg
Data/Man/face_1309.jpg,0,"(185, 249)",jpg
Data/Man/face_1311.jpg,0,"(92, 124)",jpg
Data/Man/face_1312.jpg,0,"(271, 366)",jpg
Data/Man/face_1313.jpg,0,"(335, 460)",jpg
Data/Man/face_1314.jpg,0,"(207, 294)",jpg
Data/Man/face_1315.jpg,0,"(93, 120)",jpg
Data/Man/face_1316.jpg,0,"(129, 188)",jpg
Data/Man/face_1317.jpg,0,"(152, 202)",jpg
Data/Man/face_1318.jpg,0,"(214, 265)",jpg
Data/Man/face_1319.jpg,0,"(74, 97)",jpg
Data/Man/face_1320.jpg,0,"(246, 346)",jpg
Data/Man/face_1321.jpg,0,"(155, 211)",jpg
Data/Man/face_1322.jpg,0,"(721, 926)",jpg
Data/Man/face_1323.jpg,0,"(118, 162)",jpg
Data/Man/face_1324.jpg,0,"(175, 214)",jpg
Data/Man/face_1326.jpg,0,"(48, 62)",jpg
Data/Man/face_1327.jpg,0,"(62, 69)",jpg
Data/Man/face_1328.jpg,0,"(97, 129)",jpg
Data/Man/face_1329.jpg,0,"(190, 273)",jpg
Data/Man/face_1330.jpg,0,"(104, 165)",jpg
Data/Man/face_1331.jpg,0,"(101, 122)",jpg
Data/Man/face_1332.jpg,0,"(313, 456)",jpg
Data/Man/face_1333.jpg,0,"(161, 222)",jpg
Data/Man/face_1335.jpg,0,"(88, 125)",jpg
Data/Man/face_1337.jpg,0,"(524, 587)",jpg
Data/Man/face_1339.jpg,0,"(70, 87)",jpg
Data/Man/face_1340.jpg,0,"(290, 385)",jpg
Data/Man/face_1341.jpg,0,"(92, 128)",jpg
Data/Man/face_1342.jpg,0,"(386, 481)",jpg
Data/Man/face_1344.jpg,0,"(209, 291)",jpg
Data/Man/face_1345.jpg,0,"(93, 122)",jpg
Data/Man/face_1346.jpg,0,"(191, 271)",jpg
Data/Man/face_1349.jpg,0,"(250, 359)",jpg
Data/Man/face_1350.jpg,0,"(159, 236)",jpg
Data/Man/face_1351.jpg,0,"(88, 116)",jpg
Data/Man/face_1352.jpg,0,"(124, 190)",jpg
Data/Man/face_1353.jpg,0,"(81, 110)",jpg
Data/Man/face_1358.jpg,0,"(243, 274)",jpg
Data/Man/face_1363.jpg,0,"(344, 472)",jpg
Data/Man/face_1364.jpg,0,"(101, 142)",jpg
Data/Man/face_1365.jpg,0,"(62, 87)",jpg
Data/Man/face_1366.jpg,0,"(86, 133)",jpg
Data/Man/face_1367.jpg,0,"(140, 201)",jpg
Data/Man/face_1368.jpg,0,"(111, 151)",jpg
Data/Man/face_1369.jpg,0,"(133, 191)",jpg
Data/Man/face_1370.jpg,0,"(123, 158)",jpg
Data/Man/face_1371.jpg,0,"(172, 225)",jpg
Data/Man/face_1372.jpg,0,"(116, 167)",jpg
Data/Man/face_1373.jpg,0,"(82, 111)",jpg
Data/Man/face_1374.jpg,0,"(146, 192)",jpg
Data/Man/face_1375.jpg,0,"(166, 232)",jpg
Data/Man/face_1376.jpg,0,"(162, 217)",jpg
Data/Man/face_1378.jpg,0,"(375, 547)",jpg
Data/Man/face_1379.jpg,0,"(121, 182)",jpg
Data/Man/face_1380.jpg,0,"(123, 156)",jpg
Data/Man/face_1381.jpg,0,"(59, 80)",jpg
Data/Man/face_1382.jpg,0,"(70, 89)",jpg
Data/Man/face_1383.jpg,0,"(90, 129)",jpg
Data/Man/face_1384.jpg,0,"(68, 91)",jpg
Data/Man/face_1385.jpg,0,"(165, 227)",jpg
Data/Man/face_1386.jpg,0,"(95, 113)",jpg
Data/Man/face_1387.jpg,0,"(146, 207)",jpg
Data/Man/face_1388.jpg,0,"(235, 313)",jpg
Data/Man/face_1389.jpg,0,"(255, 324)",jpg
Data/Man/face_1390.jpg,0,"(316, 396)",jpg
Data/Man/face_1391.jpg,0,"(93, 141)",jpg
Data/Man/face_1392.jpg,0,"(151, 202)",jpg
Data/Man/face_1393.jpg,0,"(87, 134)",jpg
Data/Man/face_1394.jpg,0,"(162, 205)",jpg
Data/Man/face_1395.jpg,0,"(173, 207)",jpg
Data/Man/face_1396.jpg,0,"(61, 70)",jpg
Data/Man/face_1397.jpg,0,"(80, 93)",jpg
Data/Man/face_1398.jpg,0,"(114, 150)",jpg
Data/Man/face_1399.jpg,0,"(121, 155)",jpg
Data/Man/face_1400.jpg,0,"(250, 284)",jpg
Data/Man/face_1401.jpg,0,"(103, 158)",jpg
Data/Man/face_1402.jpg,0,"(160, 207)",jpg
Data/Man/face_1403.jpg,0,"(75, 100)",jpg
Data/Man/face_1405.jpg,0,"(174, 229)",jpg
Data/Man/face_1406.jpg,0,"(134, 198)",jpg
Data/Man/face_1407.jpg,0,"(144, 215)",jpg
Data/Man/face_1408.jpg,0,"(250, 352)",jpg
Data/Man/face_1410.jpg,0,"(46, 63)",jpg
Data/Man/face_1411.jpg,0,"(106, 121)",jpg
Data/Man/face_1413.jpg,0,"(115, 148)",jpg
Data/Man/face_1414.jpg,0,"(155, 219)",jpg
Data/Man/face_1415.jpg,0,"(82, 122)",jpg
Data/Man/face_1416.jpg,0,"(125, 175)",jpg
Data/Man/face_1417.jpg,0,"(77, 103)",jpg
Data/Man/face_1418.jpg,0,"(67, 86)",jpg
Data/Man/face_1419.jpg,0,"(104, 135)",jpg
Data/Man/face_1420.jpg,0,"(252, 289)",jpg
Data/Man/face_1422.jpg,0,"(104, 132)",jpg
Data/Man/face_1423.jpg,0,"(62, 90)",jpg
Data/Man/face_1424.jpg,0,"(163, 218)",jpg
Data/Man/face_1425.jpg,0,"(70, 101)",jpg
Data/Man/face_1426.jpg,0,"(122, 143)",jpg
Data/Man/face_1427.jpg,0,"(113, 108)",jpg
Data/Man/face_1428.jpg,0,"(189, 218)",jpg
Data/Man/face_1429.jpg,0,"(209, 289)",jpg
Data/Man/face_1430.jpg,0,"(128, 175)",jpg
Data/Man/face_1431.jpg,0,"(64, 78)",jpg
Data/Man/face_1432.jpg,0,"(83, 121)",jpg
Data/Man/face_1433.jpg,0,"(251, 348)",jpg
Data/Man/face_1434.jpg,0,"(262, 345)",jpg
Data/Man/face_1436.jpg,0,"(130, 172)",jpg
Data/Man/face_1437.jpg,0,"(111, 152)",jpg
Data/Man/face_1438.jpg,0,"(113, 146)",jpg
Data/Man/face_1439.jpg,0,"(80, 110)",jpg
Data/Man/face_1440.jpg,0,"(221, 306)",jpg
Data/Man/face_1441.jpg,0,"(86, 109)",jpg
Data/Man/face_1442.jpg,0,"(131, 173)",jpg
Data/Man/face_1443.jpg,0,"(116, 149)",jpg
Data/Man/face_1444.jpg,0,"(168, 242)",jpg
Data/Man/face_1445.jpg,0,"(157, 214)",jpg
Data/Man/face_1446.jpg,0,"(65, 88)",jpg
Data/Man/face_1447.jpg,0,"(96, 130)",jpg
Data/Man/face_1448.jpg,0,"(149, 204)",jpg
Data/Man/face_1449.jpg,0,"(243, 332)",jpg
Data/Man/face_1450.jpg,0,"(67, 92)",jpg
Data/Man/face_1452.jpg,0,"(222, 284)",jpg
Data/Man/face_1453.jpg,0,"(120, 153)",jpg
Data/Man/face_1454.jpg,0,"(197, 277)",jpg
Data/Man/face_1455.jpg,0,"(129, 185)",jpg
Data/Man/face_1456.jpg,0,"(70, 94)",jpg
Data/Man/face_1457.jpg,0,"(69, 83)",jpg
Data/Man/face_1458.jpg,0,"(100, 150)",jpg
Data/Man/face_1460.jpg,0,"(59, 76)",jpg
Data/Man/face_1461.jpg,0,"(462, 714)",jpg
Data/Man/face_1462.jpg,0,"(90, 113)",jpg
Data/Man/face_1463.jpg,0,"(78, 66)",jpg
Data/Man/face_1464.jpg,0,"(203, 265)",jpg
Data/Man/face_1465.jpg,0,"(321, 438)",jpg
Data/Man/face_1466.jpg,0,"(301, 310)",jpg
Data/Man/face_1471.jpg,0,"(100, 134)",jpg
Data/Man/face_1472.jpg,0,"(125, 183)",jpg
Data/Man/face_1473.jpg,0,"(136, 182)",jpg
Data/Man/face_1474.jpg,0,"(176, 245)",jpg
Data/Man/face_1475.jpg,0,"(51, 69)",jpg
Data/Man/face_1476.jpg,0,"(95, 133)",jpg
Data/Man/face_1477.jpg,0,"(175, 218)",jpg
Data/Man/face_1478.jpg,0,"(159, 226)",jpg
Data/Man/face_1479.jpg,0,"(68, 106)",jpg
Data/Man/face_1480.jpg,0,"(107, 151)",jpg
Data/Man/face_1481.jpg,0,"(193, 261)",jpg
Data/Man/face_1482.jpg,0,"(71, 98)",jpg
Data/Man/face_1483.jpg,0,"(41, 52)",jpg
Data/Man/face_1484.jpg,0,"(212, 243)",jpg
Data/Man/face_1485.jpg,0,"(101, 132)",jpg
Data/Man/face_1486.jpg,0,"(62, 87)",jpg
Data/Man/face_1487.jpg,0,"(371, 488)",jpg
Data/Man/face_1489.jpg,0,"(98, 118)",jpg
Data/Man/face_1490.jpg,0,"(93, 117)",jpg
Data/Man/face_1491.jpg,0,"(106, 165)",jpg
Data/Man/face_1492.jpg,0,"(107, 135)",jpg
Data/Man/face_1493.jpg,0,"(475, 607)",jpg
Data/Man/face_1494.jpg,0,"(52, 69)",jpg
Data/Man/face_1495.jpg,0,"(121, 174)",jpg
Data/Man/face_1496.jpg,0,"(475, 580)",jpg
Data/Man/face_1497.jpg,0,"(463, 659)",jpg
Data/Man/face_1498.jpg,0,"(215, 265)",jpg
Data/Man/face_1500.jpg,0,"(101, 129)",jpg
Data/Man/face_1501.jpg,0,"(55, 76)",jpg
Data/Man/face_1502.jpg,0,"(217, 280)",jpg
Data/Man/face_1504.jpg,0,"(79, 96)",jpg
Data/Man/face_1505.jpg,0,"(75, 116)",jpg
Data/Man/face_1508.jpg,0,"(337, 416)",jpg
Data/Man/face_1509.jpg,0,"(221, 282)",jpg
Data/Man/face_1511.jpg,0,"(492, 621)",jpg
Data/Man/face_1512.jpg,0,"(240, 279)",jpg
Data/Man/face_1513.jpg,0,"(197, 265)",jpg
Data/Man/face_1514.jpg,0,"(103, 153)",jpg
Data/Man/face_1515.jpg,0,"(101, 132)",jpg
Data/Man/face_1516.jpg,0,"(112, 162)",jpg
Data/Man/face_1520.jpg,0,"(261, 313)",jpg
Data/Man/face_1522.jpg,0,"(179, 230)",jpg
Data/Man/face_1523.jpg,0,"(46, 64)",jpg
Data/Man/face_1524.jpg,0,"(236, 338)",jpg
Data/Man/face_1525.jpg,0,"(395, 524)",jpg
Data/Man/face_1527.jpg,0,"(94, 134)",jpg
Data/Man/face_1528.jpg,0,"(54, 77)",jpg
Data/Woman/face_0.jpg,1,"(597, 787)",jpg
Data/Woman/face_1.jpg,1,"(171, 220)",jpg
Data/Woman/face_2.jpg,1,"(196, 305)",jpg
Data/Woman/face_3.jpg,1,"(177, 261)",jpg
Data/Woman/face_4.jpg,1,"(148, 208)",jpg
Data/Woman/face_5.jpg,1,"(157, 209)",jpg
Data/Woman/face_6.jpg,1,"(84, 120)",jpg
Data/Woman/face_7.jpg,1,"(101, 138)",jpg
Data/Woman/face_8.jpg,1,"(162, 193)",jpg
Data/Woman/face_9.jpg,1,"(334, 427)",jpg
Data/Woman/face_10.jpg,1,"(392, 544)",jpg
Data/Woman/face_11.jpg,1,"(243, 338)",jpg
Data/Woman/face_12.jpg,1,"(163, 220)",jpg
Data/Woman/face_13.jpg,1,"(191, 219)",jpg
Data/Woman/face_14.jpg,1,"(578, 757)",jpg
Data/Woman/face_15.jpg,1,"(935, 1300)",jpg
Data/Woman/face_16.jpg,1,"(116, 157)",jpg
Data/Woman/face_17.jpg,1,"(190, 240)",jpg
Data/Woman/face_18.jpg,1,"(230, 328)",jpg
Data/Woman/face_19.jpg,1,"(384, 580)",jpg
Data/Woman/face_20.jpg,1,"(141, 183)",jpg
Data/Woman/face_21.jpg,1,"(179, 231)",jpg
Data/Woman/face_22.jpg,1,"(418, 562)",jpg
Data/Woman/face_23.jpg,1,"(259, 277)",jpg
Data/Woman/face_24.jpg,1,"(200, 273)",jpg
Data/Woman/face_25.jpg,1,"(250, 359)",jpg
Data/Woman/face_27.jpg,1,"(65, 99)",jpg
Data/Woman/face_28.jpg,1,"(1101, 1456)",jpg
Data/Woman/face_29.jpg,1,"(322, 384)",jpg
Data/Woman/face_30.jpg,1,"(130, 196)",jpg
Data/Woman/face_31.jpg,1,"(172, 257)",jpg
Data/Woman/face_32.jpg,1,"(177, 217)",jpg
Data/Woman/face_33.jpg,1,"(75, 95)",jpg
Data/Woman/face_34.jpg,1,"(329, 420)",jpg
Data/Woman/face_35.jpg,1,"(151, 223)",jpg
Data/Woman/face_36.jpg,1,"(194, 246)",jpg
Data/Woman/face_37.jpg,1,"(405, 531)",jpg
Data/Woman/face_38.jpg,1,"(93, 119)",jpg
Data/Woman/face_39.jpg,1,"(268, 370)",jpg
Data/Woman/face_40.jpg,1,"(157, 192)",jpg
Data/Woman/face_41.jpg,1,"(124, 166)",jpg
Data/Woman/face_42.jpg,1,"(311, 460)",jpg
Data/Woman/face_43.jpg,1,"(168, 207)",jpg
Data/Woman/face_44.jpg,1,"(222, 253)",jpg
Data/Woman/face_45.jpg,1,"(259, 323)",jpg
Data/Woman/face_46.jpg,1,"(130, 173)",jpg
Data/Woman/face_47.jpg,1,"(135, 183)",jpg
Data/Woman/face_48.jpg,1,"(520, 724)",jpg
Data/Woman/face_49.jpg,1,"(155, 226)",jpg
Data/Woman/face_50.jpg,1,"(124, 155)",jpg
Data/Woman/face_51.jpg,1,"(134, 169)",jpg
Data/Woman/face_52.jpg,1,"(1492, 2192)",jpg
Data/Woman/face_54.jpg,1,"(204, 264)",jpg
Data/Woman/face_55.jpg,1,"(115, 174)",jpg
Data/Woman/face_56.jpg,1,"(293, 428)",jpg
Data/Woman/face_57.jpg,1,"(159, 204)",jpg
Data/Woman/face_58.jpg,1,"(78, 104)",jpg
Data/Woman/face_59.jpg,1,"(1721, 2262)",jpg
Data/Woman/face_60.jpg,1,"(124, 160)",jpg
Data/Woman/face_61.jpg,1,"(121, 148)",jpg
Data/Woman/face_62.jpg,1,"(90, 127)",jpg
Data/Woman/face_63.jpg,1,"(1162, 1411)",jpg
Data/Woman/face_64.jpg,1,"(89, 114)",jpg
Data/Woman/face_65.jpg,1,"(131, 170)",jpg
Data/Woman/face_66.jpg,1,"(118, 146)",jpg
Data/Woman/face_67.jpg,1,"(260, 355)",jpg
Data/Woman/face_68.jpg,1,"(150, 202)",jpg
Data/Woman/face_69.jpg,1,"(158, 201)",jpg
Data/Woman/face_70.jpg,1,"(228, 320)",jpg
Data/Woman/face_71.jpg,1,"(46, 61)",jpg
Data/Woman/face_72.jpg,1,"(415, 596)",jpg
Data/Woman/face_73.jpg,1,"(309, 436)",jpg
Data/Woman/face_74.jpg,1,"(471, 525)",jpg
Data/Woman/face_76.jpg,1,"(312, 449)",jpg
Data/Woman/face_78.jpg,1,"(184, 238)",jpg
Data/Woman/face_79.jpg,1,"(376, 477)",jpg
Data/Woman/face_80.jpg,1,"(107, 150)",jpg
Data/Woman/face_81.jpg,1,"(266, 389)",jpg
Data/Woman/face_82.jpg,1,"(138, 184)",jpg
Data/Woman/face_83.jpg,1,"(103, 126)",jpg
Data/Woman/face_84.jpg,1,"(120, 163)",jpg
Data/Woman/face_85.jpg,1,"(457, 623)",jpg
Data/Woman/face_86.jpg,1,"(523, 831)",jpg
Data/Woman/face_87.jpg,1,"(142, 195)",jpg
Data/Woman/face_88.jpg,1,"(244, 308)",jpg
Data/Woman/face_90.jpg,1,"(87, 109)",jpg
Data/Woman/face_91.jpg,1,"(165, 236)",jpg
Data/Woman/face_92.jpg,1,"(798, 1125)",jpg
Data/Woman/face_93.jpg,1,"(180, 230)",jpg
Data/Woman/face_94.jpg,1,"(113, 147)",jpg
Data/Woman/face_95.jpg,1,"(182, 225)",jpg
Data/Woman/face_96.jpg,1,"(213, 295)",jpg
Data/Woman/face_97.jpg,1,"(147, 229)",jpg
Data/Woman/face_98.jpg,1,"(212, 301)",jpg
Data/Woman/face_99.jpg,1,"(319, 414)",jpg
Data/Woman/face_100.jpg,1,"(134, 178)",jpg
Data/Woman/face_101.jpg,1,"(274, 291)",jpg
Data/Woman/face_102.jpg,1,"(182, 258)",jpg
Data/Woman/face_103.jpg,1,"(138, 175)",jpg
Data/Woman/face_104.jpg,1,"(314, 413)",jpg
Data/Woman/face_105.jpg,1,"(97, 120)",jpg
Data/Woman/face_106.jpg,1,"(102, 129)",jpg
Data/Woman/face_107.jpg,1,"(261, 360)",jpg
Data/Woman/face_108.jpg,1,"(426, 584)",jpg
Data/Woman/face_109.jpg,1,"(136, 193)",jpg
Data/Woman/face_111.jpg,1,"(185, 241)",jpg
Data/Woman/face_112.jpg,1,"(157, 209)",jpg
Data/Woman/face_113.jpg,1,"(404, 514)",jpg
Data/Woman/face_114.jpg,1,"(106, 158)",jpg
Data/Woman/face_115.jpg,1,"(116, 162)",jpg
Data/Woman/face_116.jpg,1,"(291, 343)",jpg
Data/Woman/face_118.jpg,1,"(207, 237)",jpg
Data/Woman/face_119.jpg,1,"(101, 142)",jpg
Data/Woman/face_120.jpg,1,"(77, 100)",jpg
Data/Woman/face_121.jpg,1,"(124, 149)",jpg
Data/Woman/face_122.jpg,1,"(184, 267)",jpg
Data/Woman/face_123.jpg,1,"(113, 142)",jpg
Data/Woman/face_124.jpg,1,"(251, 322)",jpg
Data/Woman/face_125.jpg,1,"(767, 964)",jpg
Data/Woman/face_126.jpg,1,"(110, 137)",jpg
Data/Woman/face_127.jpg,1,"(139, 166)",jpg
Data/Woman/face_128.jpg,1,"(772, 898)",jpg
Data/Woman/face_129.jpg,1,"(54, 80)",jpg
Data/Woman/face_130.jpg,1,"(296, 428)",jpg
Data/Woman/face_132.jpg,1,"(373, 529)",jpg
Data/Woman/face_133.jpg,1,"(303, 404)",jpg
Data/Woman/face_134.jpg,1,"(114, 165)",jpg
Data/Woman/face_135.jpg,1,"(318, 424)",jpg
Data/Woman/face_136.jpg,1,"(468, 610)",jpg
Data/Woman/face_138.jpg,1,"(287, 333)",jpg
Data/Woman/face_142.jpg,1,"(267, 389)",jpg
Data/Woman/face_143.jpg,1,"(158, 213)",jpg
Data/Woman/face_144.jpg,1,"(73, 105)",jpg
Data/Woman/face_145.jpg,1,"(176, 229)",jpg
Data/Woman/face_146.jpg,1,"(347, 517)",jpg
Data/Woman/face_147.jpg,1,"(147, 216)",jpg
Data/Woman/face_148.jpg,1,"(177, 221)",jpg
Data/Woman/face_149.jpg,1,"(126, 162)",jpg
Data/Woman/face_150.jpg,1,"(137, 207)",jpg
Data/Woman/face_151.jpg,1,"(25, 25)",jpg
Data/Woman/face_152.jpg,1,"(95, 132)",jpg
Data/Woman/face_153.jpg,1,"(156, 225)",jpg
Data/Woman/face_154.jpg,1,"(161, 263)",jpg
Data/Woman/face_155.jpg,1,"(152, 195)",jpg
Data/Woman/face_156.jpg,1,"(82, 108)",jpg
Data/Woman/face_157.jpg,1,"(1101, 1204)",jpg
Data/Woman/face_158.jpg,1,"(326, 579)",jpg
Data/Woman/face_159.jpg,1,"(324, 404)",jpg
Data/Woman/face_160.jpg,1,"(160, 202)",jpg
Data/Woman/face_161.jpg,1,"(418, 595)",jpg
Data/Woman/face_162.jpg,1,"(242, 348)",jpg
Data/Woman/face_163.jpg,1,"(1021, 1457)",jpg
Data/Woman/face_165.jpg,1,"(322, 401)",jpg
Data/Woman/face_166.jpg,1,"(256, 359)",jpg
Data/Woman/face_167.jpg,1,"(203, 304)",jpg
Data/Woman/face_168.jpg,1,"(142, 190)",jpg
Data/Woman/face_169.jpg,1,"(147, 198)",jpg
Data/Woman/face_170.jpg,1,"(178, 257)",jpg
Data/Woman/face_171.jpg,1,"(148, 189)",jpg
Data/Woman/face_173.jpg,1,"(830, 1187)",jpg
Data/Woman/face_175.jpg,1,"(961, 1097)",jpg
Data/Woman/face_176.jpg,1,"(301, 408)",jpg
Data/Woman/face_180.jpg,1,"(207, 249)",jpg
Data/Woman/face_181.jpg,1,"(267, 387)",jpg
Data/Woman/face_182.jpg,1,"(429, 472)",jpg
Data/Woman/face_185.jpg,1,"(245, 346)",jpg
Data/Woman/face_186.jpg,1,"(207, 255)",jpg
Data/Woman/face_187.jpg,1,"(131, 180)",jpg
Data/Woman/face_188.jpg,1,"(192, 240)",jpg
Data/Woman/face_189.jpg,1,"(259, 339)",jpg
Data/Woman/face_191.jpg,1,"(272, 353)",jpg
Data/Woman/face_192.jpg,1,"(236, 350)",jpg
Data/Woman/face_193.jpg,1,"(134, 199)",jpg
Data/Woman/face_194.jpg,1,"(162, 168)",jpg
Data/Woman/face_195.jpg,1,"(160, 203)",jpg
Data/Woman/face_196.jpg,1,"(249, 346)",jpg
Data/Woman/face_197.jpg,1,"(173, 350)",jpg
Data/Woman/face_198.jpg,1,"(260, 361)",jpg
Data/Woman/face_199.jpg,1,"(225, 317)",jpg
Data/Woman/face_201.jpg,1,"(157, 204)",jpg
Data/Woman/face_202.jpg,1,"(274, 340)",jpg
Data/Woman/face_203.jpg,1,"(104, 141)",jpg
Data/Woman/face_204.jpg,1,"(74, 98)",jpg
Data/Woman/face_205.jpg,1,"(364, 508)",jpg
Data/Woman/face_206.jpg,1,"(140, 196)",jpg
Data/Woman/face_207.jpg,1,"(493, 663)",jpg
Data/Woman/face_208.jpg,1,"(257, 329)",jpg
Data/Woman/face_209.jpg,1,"(184, 241)",jpg
Data/Woman/face_210.jpg,1,"(106, 143)",jpg
Data/Woman/face_211.jpg,1,"(82, 108)",jpg
Data/Woman/face_212.jpg,1,"(119, 155)",jpg
Data/Woman/face_213.jpg,1,"(49, 66)",jpg
Data/Woman/face_214.jpg,1,"(159, 208)",jpg
Data/Woman/face_215.jpg,1,"(239, 328)",jpg
Data/Woman/face_216.jpg,1,"(474, 592)",jpg
Data/Woman/face_217.jpg,1,"(277, 360)",jpg
Data/Woman/face_218.jpg,1,"(251, 324)",jpg
Data/Woman/face_219.jpg,1,"(173, 198)",jpg
Data/Woman/face_220.jpg,1,"(266, 420)",jpg
Data/Woman/face_221.jpg,1,"(213, 320)",jpg
Data/Woman/face_222.jpg,1,"(128, 156)",jpg
Data/Woman/face_223.jpg,1,"(178, 220)",jpg
Data/Woman/face_224.jpg,1,"(229, 314)",jpg
Data/Woman/face_225.jpg,1,"(444, 587)",jpg
Data/Woman/face_226.jpg,1,"(160, 196)",jpg
Data/Woman/face_227.jpg,1,"(183, 214)",jpg
Data/Woman/face_228.jpg,1,"(124, 156)",jpg
Data/Woman/face_229.jpg,1,"(129, 183)",jpg
Data/Woman/face_230.jpg,1,"(44, 66)",jpg
Data/Woman/face_231.jpg,1,"(237, 341)",jpg
Data/Woman/face_232.jpg,1,"(190, 247)",jpg
Data/Woman/face_233.jpg,1,"(194, 226)",jpg
Data/Woman/face_234.jpg,1,"(114, 179)",jpg
Data/Woman/face_235.jpg,1,"(199, 282)",jpg
Data/Woman/face_237.jpg,1,"(143, 202)",jpg
Data/Woman/face_238.jpg,1,"(56, 78)",jpg
Data/Woman/face_239.jpg,1,"(144, 205)",jpg
Data/Woman/face_241.jpg,1,"(98, 130)",jpg
Data/Woman/face_242.jpg,1,"(182, 238)",jpg
Data/Woman/face_243.jpg,1,"(484, 735)",jpg
Data/Woman/face_244.jpg,1,"(218, 282)",jpg
Data/Woman/face_245.jpg,1,"(148, 179)",jpg
Data/Woman/face_246.jpg,1,"(715, 949)",jpg
Data/Woman/face_247.jpg,1,"(97, 134)",jpg
Data/Woman/face_248.jpg,1,"(189, 240)",jpg
Data/Woman/face_249.jpg,1,"(146, 194)",jpg
Data/Woman/face_250.jpg,1,"(146, 209)",jpg
Data/Woman/face_251.jpg,1,"(257, 345)",jpg
Data/Woman/face_252.jpg,1,"(203, 275)",jpg
Data/Woman/face_253.jpg,1,"(127, 180)",jpg
Data/Woman/face_254.jpg,1,"(763, 1049)",jpg
Data/Woman/face_255.jpg,1,"(435, 512)",jpg
Data/Woman/face_256.jpg,1,"(262, 180)",jpg
Data/Woman/face_258.jpg,1,"(279, 328)",jpg
Data/Woman/face_260.jpg,1,"(332, 426)",jpg
Data/Woman/face_261.jpg,1,"(198, 261)",jpg
Data/Woman/face_262.jpg,1,"(110, 156)",jpg
Data/Woman/face_263.jpg,1,"(153, 217)",jpg
Data/Woman/face_264.jpg,1,"(51, 65)",jpg
Data/Woman/face_265.jpg,1,"(88, 110)",jpg
Data/Woman/face_266.jpg,1,"(331, 465)",jpg
Data/Woman/face_267.jpg,1,"(230, 280)",jpg
Data/Woman/face_268.jpg,1,"(74, 98)",jpg
Data/Woman/face_269.jpg,1,"(73, 99)",jpg
Data/Woman/face_270.jpg,1,"(120, 159)",jpg
Data/Woman/face_271.jpg,1,"(189, 263)",jpg
Data/Woman/face_272.jpg,1,"(157, 220)",jpg
Data/Woman/face_273.jpg,1,"(268, 338)",jpg
Data/Woman/face_274.jpg,1,"(117, 147)",jpg
Data/Woman/face_275.jpg,1,"(99, 143)",jpg
Data/Woman/face_276.jpg,1,"(191, 272)",jpg
Data/Woman/face_277.jpg,1,"(251, 337)",jpg
Data/Woman/face_278.jpg,1,"(146, 207)",jpg
Data/Woman/face_279.jpg,1,"(170, 210)",jpg
Data/Woman/face_280.jpg,1,"(289, 346)",jpg
Data/Woman/face_281.jpg,1,"(263, 334)",jpg
Data/Woman/face_282.jpg,1,"(266, 335)",jpg
Data/Woman/face_283.jpg,1,"(235, 301)",jpg
Data/Woman/face_285.jpg,1,"(73, 113)",jpg
Data/Woman/face_286.jpg,1,"(210, 281)",jpg
Data/Woman/face_287.jpg,1,"(137, 204)",jpg
Data/Woman/face_288.jpg,1,"(139, 171)",jpg
Data/Woman/face_289.jpg,1,"(90, 161)",jpg
Data/Woman/face_290.jpg,1,"(450, 584)",jpg
Data/Woman/face_293.jpg,1,"(349, 329)",jpg
Data/Woman/face_296.jpg,1,"(107, 136)",jpg
Data/Woman/face_297.jpg,1,"(340, 384)",jpg
Data/Woman/face_298.jpg,1,"(122, 169)",jpg
Data/Woman/face_299.jpg,1,"(112, 137)",jpg
Data/Woman/face_300.jpg,1,"(114, 140)",jpg
Data/Woman/face_301.jpg,1,"(150, 216)",jpg
Data/Woman/face_302.jpg,1,"(131, 191)",jpg
Data/Woman/face_303.jpg,1,"(108, 134)",jpg
Data/Woman/face_304.jpg,1,"(105, 132)",jpg
Data/Woman/face_305.jpg,1,"(73, 97)",jpg
Data/Woman/face_306.jpg,1,"(135, 171)",jpg
Data/Woman/face_307.jpg,1,"(291, 350)",jpg
Data/Woman/face_308.jpg,1,"(129, 175)",jpg
Data/Woman/face_309.jpg,1,"(168, 269)",jpg
Data/Woman/face_310.jpg,1,"(193, 272)",jpg
Data/Woman/face_311.jpg,1,"(173, 226)",jpg
Data/Woman/face_312.jpg,1,"(83, 110)",jpg
Data/Woman/face_313.jpg,1,"(211, 261)",jpg
Data/Woman/face_314.jpg,1,"(152, 207)",jpg
Data/Woman/face_315.jpg,1,"(201, 260)",jpg
Data/Woman/face_316.jpg,1,"(176, 261)",jpg
Data/Woman/face_317.jpg,1,"(225, 272)",jpg
Data/Woman/face_318.jpg,1,"(190, 265)",jpg
Data/Woman/face_319.jpg,1,"(192, 263)",jpg
Data/Woman/face_320.jpg,1,"(232, 287)",jpg
Data/Woman/face_321.jpg,1,"(134, 175)",jpg
Data/Woman/face_322.jpg,1,"(78, 94)",jpg
Data/Woman/face_323.jpg,1,"(74, 96)",jpg
Data/Woman/face_324.jpg,1,"(101, 139)",jpg
Data/Woman/face_325.jpg,1,"(195, 236)",jpg
Data/Woman/face_326.jpg,1,"(324, 420)",jpg
Data/Woman/face_327.jpg,1,"(232, 294)",jpg
